CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,Service_Internet_Fiber optic,Service_Phone_Yes,Service_TV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_Yes,StreamingMusic_Yes,OnlineSecurity_Yes,TechSupport_Yes
232046a6-df2c-487e-a11d-d993aed9d3f3,-1.6973636847681057,-0.9395827451409426,-1.3827860978013684,-1.0875940295567752,No,True,False,True,True,True,False,False,False,False,False,True,False,False
77dd625c-6c37-43d3-814c-4eaebdae9963,-1.1470022538878162,-1.0859042739843565,-1.5769228875050567,-1.1879013078868328,No,False,True,True,True,True,False,False,False,True,False,False,True,True
bf910965-819e-458c-9502-371d70b4f171,0.2289013233129078,0.6211802291888039,-0.47352952605888293,0.10594712784541666,No,True,True,True,True,False,False,False,True,False,False,True,True,False
a73ad45a-a525-42e7-b80b-47be278d70af,1.6048049005136318,-0.3542966297672877,0.9701780724990011,0.18184929899359503,No,True,False,True,True,False,False,True,False,False,False,False,False,False
46a73986-a680-4ff6-b580-f7320f52d503,1.2608290062134508,-1.5736427034624023,-1.5296205225011121,-1.307016533434668,No,True,True,True,True,False,True,False,False,True,False,False,False,True
9326a796-119b-4b09-9c13-63b3cffce3fe,-1.4909781481879971,-0.793261216297529,0.6489161768472125,-0.4075710168839199,No,False,True,True,False,False,False,True,False,False,False,True,True,False
e2804375-8687-4cc7-b548-6a35a95f9d3e,0.4352868598930164,0.5236325432931948,0.4879567403754578,0.7755738947294355,No,False,True,False,True,False,False,True,False,False,False,False,True,False
92d3e1c9-0666-43c2-a290-ab00dfbe13b5,-1.766158863628142,-1.3297734887233794,-0.7928204898355073,-1.138016353682058,No,True,True,True,False,False,False,True,False,False,True,False,False,False
7078008c-a59d-4d00-8ebb-c19e7df831fe,-0.5966408230075265,-0.4518443156628969,-1.4103791440536693,-0.9609503046275668,No,False,False,True,True,False,False,False,True,False,True,True,False,False
84e7b4dc-750f-4473-924d-bfff7f69cf87,0.3664916810329802,-1.037130431036552,1.3416987309674806,-0.4713850250678011,No,True,True,False,True,False,False,False,True,False,False,True,False,True
cbebcf9b-eb49-4777-927c-1052ebdcb865,1.3984193639335232,-0.8420350592453335,-0.6785064410759751,-0.8586584819376136,No,False,False,True,False,False,False,True,False,False,False,False,False,False
749821cd-b877-48d6-9470-89a7b7be1de1,1.5360097216535955,0.7675017580322177,-1.2990214931068838,-0.49428443237340597,No,False,True,False,True,False,False,False,False,True,False,False,False,True
1f9c25e9-637e-4d06-9085-a0be53ef08ab,-1.07820707502778,-0.5006181586107015,0.5736922769451068,-0.15010697902947628,No,True,True,True,True,False,False,False,True,False,True,False,True,True
8965255a-b8ca-46b5-9f21-89fe959d5dc5,-0.39025528642741797,-0.5006181586107015,-0.9531229490155407,-0.7857677105419846,No,True,True,True,False,False,True,False,False,False,True,False,False,True
319d8ae8-6a18-403a-a222-302aded0c4c8,-0.04627939212723698,-0.5006181586107015,-0.102665844882125,-0.42890087838210056,No,True,True,True,True,False,False,False,True,False,False,True,True,False
3c55d38c-1e97-4d7b-9bbb-505a50e9c0e2,-0.11507457098727318,0.47485870034539013,-1.4993995670819258,-0.7425014511997033,No,True,True,True,True,False,False,False,False,False,True,False,False,False
b6789524-b133-4946-9c9a-57e11152275d,-0.32146010756738175,0.6211802291888039,1.5969344088012634,1.7470376216167698,No,False,True,True,True,True,False,True,False,False,True,False,False,True
77837430-7887-4da9-9f8c-7422d4cbeb1b,0.02251578673279922,0.8162756009800222,-0.19464266572312777,0.4677513786808586,No,False,True,True,False,False,True,False,False,False,True,True,False,True
de9f949c-b457-4925-8ec5-e14ead14a920,1.5360097216535955,-1.6224165464102067,1.6169722161987676,-1.1675557378272063,Yes,False,True,True,False,False,False,False,True,False,False,True,False,True
4fcf9130-e573-459f-9796-5ef274bb313c,-0.9406167173077076,1.4503355593014817,-0.3979771375109164,0.6862161935915095,No,True,True,True,True,False,True,False,False,True,False,False,False,True
8e1a718e-99c7-44aa-b6b3-adaa032ef73f,0.4352868598930164,0.2797633285541718,-0.5221458456462703,-0.13673125645366535,No,True,True,True,True,False,False,False,False,True,False,False,False,True
ce65dbca-a7ce-4906-aac8-772e7a04a24f,0.5040820387530526,-0.8420350592453335,1.3393993104464552,-0.24325287208227014,No,False,True,True,True,False,False,False,False,True,False,False,True,True
6bde3f24-3ae8-4abc-a950-474e66abcce5,0.985648290773306,-0.9395827451409426,-0.5825877564846434,-0.8799298179989073,No,True,True,True,True,False,False,False,True,False,False,True,False,True
42994d18-ae0b-442a-81db-8421efe03e9f,0.5728772176130889,-0.1592012579760694,-0.24588689447740086,-0.25496327995393275,No,False,True,True,True,False,False,False,False,True,False,True,True,False
ddc79015-dac8-4285-86bd-f8fd27da200c,-1.766158863628142,0.6211802291888039,-1.4084082121785049,-0.6293877431799173,No,False,False,True,True,True,False,False,False,True,False,False,False,False
a8cf7f5e-ddd0-4434-bcf9-a585c4eeefc9,-0.39025528642741797,0.9625971298234359,1.4737511666034917,2.081100815367773,No,False,False,True,True,False,False,False,False,True,True,False,True,False
dfc44a63-49f8-4baa-8703-605fc5a32e89,1.4672145427935595,1.304014030458068,-1.3850855183223936,-0.4088532560011715,No,False,False,True,True,False,False,True,False,False,True,True,True,False
9ffd5eec-b4b6-4213-80d9-62590f08ca84,-1.4221829693279608,-1.6224165464102067,0.8683465922821767,-1.1993190885740606,Yes,False,True,True,False,True,False,False,False,True,False,False,False,True
ed382001-e4d2-486e-bf55-286c6a066c76,0.09131096559283541,0.6211802291888039,0.10428200201013134,0.5602002869852709,No,True,True,True,True,False,False,False,True,False,True,False,True,False
dabc6b14-2252-4472-8d70-46987c20fc01,-0.6654360018675628,0.9138232868756314,-1.463265816037246,-0.5910323000418816,No,True,True,True,True,False,True,False,False,False,False,False,True,True
97300822-48fa-4890-bc04-f42f30b99ecb,0.02251578673279922,-0.5006181586107015,-1.6593735376160985,-1.079214251093409,No,True,True,True,True,False,True,False,False,False,False,False,False,False
e76c0909-7c96-4d31-a3d1-39d8aa469768,0.297696502172944,0.7675017580322177,1.4083819260772077,1.7791521249849462,No,False,True,True,False,False,False,False,True,False,False,True,False,False
88981389-68f8-4137-8a15-13b491fe34dc,0.02251578673279922,-1.4273211746189884,0.7730848849825664,-1.01692190426859,Yes,False,True,True,False,False,True,False,False,False,False,False,True,False
b1d20c9c-92d4-4c36-bb20-f9900891521c,0.7792627541931973,0.47485870034539013,0.5897882205922822,0.8152860639043973,No,False,False,True,False,False,False,False,True,False,True,True,False,False
fa17720b-a350-4cf2-b56a-59ce39769d4b,-1.6285685059080695,0.47485870034539013,-0.22420664385059316,0.20486575717297376,No,False,False,True,True,False,False,False,True,False,True,False,False,False
c3e8b945-4475-454c-84d7-5e2b81a48494,-0.2526649287073456,-0.9883565880887473,-0.8811839355720422,-0.9914580187284819,No,True,True,True,False,False,False,True,False,False,False,True,False,True
ba01d793-1d9d-472a-977e-8e1aec88bf50,0.7104675753331612,-0.5981658445063106,0.568436458611335,-0.23585738505745812,No,True,True,False,True,True,False,True,False,False,True,False,False,False
1edef009-195b-420b-af4c-47b4831c0ed4,0.7104675753331612,1.2064663445624588,0.3332385881750563,1.267969677236827,No,False,True,False,True,True,False,False,False,True,True,False,True,False
355893f8-41ba-4450-9d31-0af765a5d382,-1.1470022538878162,0.8650494439278268,0.7208551902907111,1.3011961639058567,No,False,False,True,True,False,False,False,False,False,False,False,True,True
91498c6a-e316-4a37-82c9-7e051a2d8ee9,-1.1470022538878162,1.2552401875102634,-0.46334637803720063,0.5069527804066247,No,False,True,True,False,False,False,True,False,False,False,False,True,False
4bc63316-0a35-4837-93ef-17843b38fab2,-0.5278456441474904,-1.719964232305816,1.5768966014037593,-1.2920819060399578,Yes,True,False,True,False,False,False,True,False,False,False,True,True,False
1695087c-e570-438d-94a5-5d677b1f42c7,-0.6654360018675628,0.6211802291888039,-1.4448704518690454,-0.6564637384815489,No,True,False,False,False,False,True,False,False,True,False,False,True,True
2ece8114-2c43-44e9-8c85-bbef73b26c50,-0.39025528642741797,-0.5493920015585061,-1.4031523938447334,-0.9893245005292376,No,True,False,True,False,False,True,False,False,True,True,True,True,False
83f1693e-6534-4da9-9b79-b56c98a84ed7,-0.8718215384476714,-1.2809996457755748,1.346954549301252,-0.7735890991752259,Yes,False,False,False,True,True,False,False,False,True,False,True,False,False
ecb38ac4-043d-4e91-b6ac-4a87526bc494,-1.2157974327478525,-0.9883565880887473,0.46266311464418164,-0.646024928738613,No,False,True,True,True,True,False,False,True,False,True,False,False,True
1b12d5de-12e6-494d-bcf6-1b55fd1069f2,1.329624185073487,1.0601448157190452,-0.5930993931521867,0.25970409153609403,No,True,False,True,True,False,False,False,False,True,False,False,False,False
7e66833f-aa4a-4b48-8c24-f89670564d5c,-1.766158863628142,-0.3542966297672877,0.83812563686299,0.11861522468432117,No,False,True,True,False,False,False,False,False,False,True,False,True,False
782088cf-480c-43dd-96a4-2d9cba1ca354,1.673600079373668,-1.476095017566793,-0.17756125613837023,-1.1612775545975098,No,True,True,True,True,False,False,True,False,False,False,False,True,False
181cb866-6bed-463b-a795-9130cefe9380,1.2608290062134508,-0.9883565880887473,-1.595646740319118,-1.1626715240942729,No,False,False,True,False,True,False,True,False,False,False,False,False,False
4a0d6bee-63e9-42f3-ae35-65db09b15149,-0.9406167173077076,-0.793261216297529,0.4738317286034464,-0.4522578481942766,No,True,False,True,True,False,False,False,True,False,False,False,True,True
5a4672ba-e694-4769-835b-da00f35700c9,-1.5597733270480334,1.6942047740405046,-0.8664019465083095,0.31032327394908765,No,False,True,True,True,False,False,False,False,True,False,False,False,True
1117c4cb-069e-41d1-89ad-97f6ff3c3004,-1.766158863628142,0.3285371715019764,-1.2862104359183155,-0.6395498872212056,No,True,False,False,True,False,True,False,True,False,True,False,False,True
38d14fae-6844-41dd-86bd-110ffff95b59,1.5360097216535955,-0.5006181586107015,-0.9248729254715184,-0.7818943907189176,No,True,True,True,True,False,True,False,True,False,True,True,False,True
f92ef5bc-bc7a-4cf8-9203-5877c057b33b,0.9168531119132698,1.6942047740405046,-0.10069491300696058,1.199814145734783,No,True,True,True,False,False,False,True,False,False,False,False,True,False
bc967035-d88b-4dce-83b2-17fe78a947fe,0.3664916810329802,-0.1592012579760694,-1.5010420103112294,-0.9323313659898231,No,True,False,True,True,True,False,False,True,False,False,False,True,False
b5cd43d8-882c-437d-9e7d-5d14c403838a,0.5040820387530526,-0.5006181586107015,1.2362538756461878,0.14041328967759806,No,True,True,False,True,False,True,False,False,False,False,True,False,False
d8fa2911-ba1d-4955-a46c-dec00e1a9ba1,0.09131096559283541,0.42608485739758556,0.1742500835784655,0.4488689445434071,No,True,False,False,True,False,False,False,True,False,True,True,True,True
a25df132-32c3-41a1-a92b-9450ed6d59bd,0.297696502172944,1.304014030458068,-0.7024861122238081,0.28956802583125213,No,False,True,True,True,False,False,False,False,True,False,False,True,True
ef55c7a5-d1d1-4f7e-b51c-4b5a3d206730,-1.2845926116078885,1.4991094022492863,0.5917591524674466,1.807808307082527,No,False,True,True,True,False,False,False,False,False,True,True,False,False
f7d8248c-e4cd-4ee3-81e8-558e2c8d1390,0.8480579330532336,0.7675017580322177,0.9767478454162157,1.408861685800889,No,False,False,True,True,False,False,False,True,False,False,True,True,False
1de8b19d-ede0-4076-8889-2f330ceeb9ac,-0.04627939212723698,1.547883245197091,0.35163395234325695,1.5831238343790666,No,True,False,True,False,False,True,False,True,False,True,True,False,False
1d54939d-7c58-4dd8-a3b9-848d435da4cd,0.5040820387530526,-0.5006181586107015,-0.9997683367277637,-0.8005906075571834,No,True,True,True,True,False,False,False,True,False,False,True,True,False
764de01f-2bb2-448a-b2e4-875684160a99,-1.6285685059080695,-1.6711903893580113,-1.3026348682113515,-1.3252339057893128,No,False,True,False,True,False,False,False,False,False,True,False,True,False
5c2a4d3c-5813-488a-9869-6e53aeaedf4a,1.6048049005136318,-1.0859042739843565,1.159716021160639,-0.570862306292916,No,True,False,True,True,False,False,True,False,False,False,True,True,False
f71ba856-552c-4cae-824b-3cbe48f76d3b,-1.0094118961677438,-0.30552278681948314,-0.8939949927606105,-0.6642369805989953,No,True,True,True,True,False,False,True,False,False,True,True,True,False
de40f029-af08-46eb-9a54-3a975bb3e76c,-1.766158863628142,0.6211802291888039,-1.598931626777725,-0.7901624388027721,No,True,True,True,True,False,False,True,False,False,True,False,True,False
d71e90c0-5306-4fd7-967c-0b8b993a8713,1.1920338273534146,-1.1834519598799655,0.4468956596428672,-0.8122797334517963,No,True,True,False,True,True,False,True,False,False,False,True,True,True
8bdd9b28-3d56-4cb6-b5b3-46dc6c343f58,-1.4909781481879971,0.377311014449781,-1.162698705074683,-0.5431478516797895,No,True,False,True,True,False,False,True,False,False,True,False,True,False
fe59042f-bf2a-49e2-8cd7-26f81b3f3992,0.2289013233129078,-0.1592012579760694,1.5903646358840489,0.736574671785643,No,False,True,True,False,True,False,False,False,True,False,False,True,True
791fb3d2-f352-4d92-b9b6-e648691b89eb,0.2289013233129078,-1.134678116932161,1.1919079084549902,-0.6198427764730735,No,False,True,True,True,True,False,False,False,True,True,False,False,True
b031c383-f6a6-4dcb-80cb-f2b9d49cc0b2,-0.6654360018675628,-0.5006181586107015,0.3335670768209172,-0.2391560915001799,No,False,False,True,False,False,False,False,False,True,False,False,False,True
dcbad7f4-3e34-43b8-9205-85d2d57edaa2,1.4672145427935595,-0.7444873733497244,1.074308973236851,-0.20131141581134007,No,False,True,False,False,True,False,True,False,False,True,True,True,True
e7a00f58-2340-40ff-8030-8f358b536db0,1.3984193639335232,-0.40307047271509233,-0.11941876582102212,2.5950206574139254,No,False,True,True,True,True,False,False,True,False,True,True,True,False
c806cfba-17ed-45ac-92fe-a9e87a3e1619,-0.2526649287073456,0.5724063862409993,0.9251751280160817,1.1594315942827518,No,True,True,False,True,False,False,False,True,False,False,True,False,False
8d71774d-06a2-4968-8435-87f2020e9099,-0.8030263595876351,0.18221564265856266,0.4587212508938533,0.4392760933882012,No,True,False,True,True,False,False,True,False,False,True,True,False,False
f61ee1c1-b96b-487c-9d70-858546987064,0.7104675753331612,1.4503355593014817,-1.5710100918795635,-0.5657120678468598,No,True,True,True,True,True,False,False,True,False,True,False,False,True
866ad0d4-e493-44ae-9b06-3ba588b44353,-0.39025528642741797,-0.6469396874541152,1.451742427330823,0.04349516619272401,No,True,True,False,False,False,True,True,False,False,False,True,True,True
ec09a6ac-892d-4f2e-9153-ca33d7bd0c33,-0.8718215384476714,0.5724063862409993,1.1630009076192465,1.3503628513852002,No,False,True,True,False,False,False,False,False,False,False,False,False,False
33fc96b5-eb86-4e5c-958f-5dca78b7377b,-1.6973636847681057,-1.6711903893580113,1.4668529050404167,-1.2347589008562712,Yes,False,True,True,True,False,False,False,True,False,True,True,False,True
df97b2db-8818-47b6-b6d0-2bf17f9c0892,-1.07820707502778,-0.793261216297529,0.7376081112296082,-0.367539618053211,No,False,True,True,True,False,False,False,False,False,False,True,False,False
795da745-1d4b-484d-8bad-7426df6248f8,1.673600079373668,1.1089186586668496,-0.3112561350036851,0.5513789074981211,No,True,True,True,True,False,False,True,False,False,False,True,True,False
299533c5-3bb6-4a09-9b6a-b458fbeea10e,0.8480579330532336,0.47485870034539013,-0.984986347664031,-0.367608784478623,No,False,False,True,True,False,False,False,True,False,True,True,False,False
8fe5ddf4-be79-4978-a0a8-95b129a9f798,0.7792627541931973,-1.6224165464102067,-1.0736782820464268,-1.303590135129647,No,True,True,False,False,False,False,False,False,False,False,False,True,False
3f6fce2d-af8b-484d-9601-36e76c016c0d,0.5040820387530526,0.9138232868756314,-1.1889777967435409,-0.35842029088736377,No,False,True,False,True,False,False,True,False,False,False,False,True,False
e6435f0a-54c8-4bdc-8cc6-83123b147a17,0.7792627541931973,-1.1834519598799655,-0.9403118918269725,-1.0966335493086856,No,False,False,True,True,False,False,False,True,False,True,False,False,True
7298dd2e-3dc0-4a3a-9204-20b07a657104,1.6048049005136318,0.18221564265856266,0.14370063951341838,0.23670891533376487,No,True,True,True,False,False,False,False,True,False,True,False,True,False
43f55ad5-82de-42d2-92a3-d496f48af799,0.5040820387530526,1.4503355593014817,0.5809190271540428,1.7499372909898079,No,True,True,True,True,False,False,False,True,False,True,False,False,False
271d98bb-64aa-481e-a042-97ce33be9b4e,-0.5966408230075265,-0.9883565880887473,-0.6331750079471953,-0.9281494574995339,No,False,False,True,True,False,False,False,True,False,False,False,False,True
1316d894-adcf-4bbe-bbfb-840a57e8e996,0.2289013233129078,-0.11042741502826482,0.13745935524206468,-0.012354062080262712,No,False,False,True,True,False,False,False,True,False,True,True,False,True
8327a8ae-f6c2-44d7-aaaf-4f694a1b2e9b,-0.8030263595876351,0.377311014449781,-0.543826096273078,-0.09671581910574381,No,True,False,True,True,False,True,False,False,False,False,True,True,False
ed7d22c8-4fef-447c-89b8-4cb30621e2f8,0.02251578673279922,-1.476095017566793,0.6229655738242156,-1.0727392095760018,Yes,False,False,True,False,False,True,False,True,False,False,False,True,False
0eba11d8-7836-4da1-a43d-4ac9c5289445,1.673600079373668,1.3527878734058725,1.5821524197375307,2.5950206574139254,No,False,True,True,False,False,False,True,False,False,True,True,True,True
afca1008-bac3-4fcd-8e53-91f772fe0d52,0.5040820387530526,-0.6957135304019197,0.5983289253846612,-0.320602217669836,No,True,False,True,True,False,False,False,True,False,False,True,False,False
de3269ec-ea27-4824-84a3-f50eaa0a8573,1.7423952582337041,-0.8908089021931381,-1.4711495435379034,1.0427584756013837,No,False,True,True,False,False,False,False,False,True,False,True,False,False
d8326135-524f-4fbc-8a31-b19d1203f103,0.7792627541931973,-1.1834519598799655,-0.09741002654835353,-0.9349171262013762,No,True,True,False,True,False,False,False,False,False,True,True,True,False
190a00f7-1c1f-4ca4-8257-268c92fd983e,0.4352868598930164,0.7675017580322177,0.865718683115291,1.3250426191901783,No,False,False,True,False,False,False,True,False,False,True,False,False,False
cd2e4236-c01c-4b89-a9a2-cc44a1f1ba41,-0.1838697498473094,0.718727915084413,0.1161075932611174,0.6584964184841208,No,True,True,True,False,False,False,False,False,True,False,True,False,False
2c04071c-841a-45a0-946b-f62259733c6a,-0.8030263595876351,1.6942047740405046,1.4592976661856198,2.5950206574139254,No,False,True,True,True,True,False,False,True,False,True,True,True,False
340fc3a2-0bbd-4b10-8704-d49b8980501d,0.2289013233129078,0.5724063862409993,-1.4849460666640537,-0.7162926964628517,No,True,True,True,False,False,False,True,False,False,True,True,False,False
b69ee554-0321-49aa-8680-5d4c6e234607,1.0544434696333422,-0.8420350592453335,-0.7083989078493012,-0.863425644796773,No,False,False,True,True,False,False,False,True,False,True,False,False,True
60d95129-43dd-4956-91f0-8569f4315cfc,0.02251578673279922,-1.476095017566793,-0.9399834031811118,-1.231901795437333,No,True,False,True,True,True,False,False,True,False,True,False,False,False
9eb93765-4d1e-4278-9018-52086c75f8ce,-0.6654360018675628,-0.4518443156628969,0.8565210010311907,0.024485040192973494,No,False,True,False,False,True,False,False,False,True,True,True,False,False
8e4f9994-ba38-47c7-9885-6361b59d7bf8,-1.4909781481879971,0.8162756009800222,0.05566568242274398,0.6750644376174045,No,False,True,True,False,False,False,False,False,False,False,False,True,False
8b01f088-011c-4368-9020-2d893ec61987,0.1601061444528716,0.5724063862409993,-1.210658047370349,-0.4985355072891073,No,False,True,True,False,False,False,False,True,False,False,True,False,True
bd7c12a9-f679-4242-8454-3d21d664cb60,-1.5597733270480334,-1.4273211746189884,-0.7267942720175016,-1.1845600374900114,No,False,True,True,False,False,False,False,False,True,True,False,False,True
2f295175-9fbf-4679-a98e-4e94798a0450,-1.1470022538878162,1.1089186586668496,0.05205230731827603,0.9210894128075707,No,False,False,False,True,False,False,False,False,True,True,False,True,False
3a0d4d14-185f-422f-8d53-fc9327c7c095,0.02251578673279922,1.5966570881448956,1.6071175568229459,2.5950206574139254,No,False,True,False,True,False,False,True,False,False,True,False,False,False
fd3ed952-5873-4e65-82ed-0b2034b4b1c3,-1.1470022538878162,-1.2322258028277702,-0.46827370772511145,-1.0252059138352316,No,False,False,False,False,False,False,False,True,False,True,True,True,True
5b7d67b8-a930-4d65-80c9-4e6db8175682,-0.6654360018675628,-1.037130431036552,-1.1498876478861149,-1.0794802758065318,No,False,False,True,True,False,False,False,True,False,True,True,False,True
d6ddd534-d4a4-43f1-b46d-52c9c348ef1c,-0.4590504652874542,1.3527878734058725,-0.03204078602206952,1.024865653396749,No,False,True,False,False,True,False,False,False,True,True,True,False,False
23db1ec2-3860-4607-9c2c-704dbc68c751,0.02251578673279922,-1.6224165464102067,-0.6459860651357633,-1.277482469783782,No,True,False,True,True,True,False,False,True,False,False,True,False,False
af8fd0b2-f040-450d-9410-a8506954d8af,-1.4909781481879971,1.5966570881448956,0.19428789097596968,1.4558256886555767,No,True,True,True,False,False,False,False,False,False,True,True,False,False
456cc1dd-e826-48b1-9e7a-bdbc4a95b666,0.5040820387530526,-0.6469396874541152,-0.1319013343637295,-0.5480161039299356,No,False,True,False,True,False,False,False,False,False,True,True,True,False
a0ddcadf-b709-422a-b3cd-bc10d7edf8d7,0.02251578673279922,0.8162756009800222,0.5999713686139647,1.152738412500584,No,True,False,False,False,False,False,False,False,False,True,True,True,True
257adb77-fe27-4f04-b34f-95e9155c670b,-1.6973636847681057,0.03589411381514891,1.3384138445088736,0.8346526630197323,No,False,True,True,True,False,False,True,False,False,True,False,False,False
01fe5029-d09e-4e58-ae9e-42a028dd58fd,-0.9406167173077076,-1.3297734887233794,-1.0063381096449784,-1.1709608541551773,No,False,True,True,False,False,False,True,False,False,False,True,False,False
8c164f74-16c8-44f4-b2e7-17f55bf2502d,1.1232386484933783,-1.037130431036552,1.032590915212539,-0.5514744252005311,No,True,True,True,True,False,True,False,False,True,True,False,True,False
be331975-fd5b-4219-9479-cbcaf49a9d69,1.1232386484933783,-1.6224165464102067,1.453384870560127,-1.1785425584791753,Yes,False,False,True,True,True,False,True,False,False,False,False,False,True
a1aae2a8-5b55-4a91-963b-544dd8aca2b8,1.4672145427935595,1.6454309310927,-0.4377242636600641,0.7738447340941377,No,False,True,True,False,False,True,False,True,False,True,False,True,True
fafc11aa-9938-41c1-badb-61873c14d7c8,-1.07820707502778,-0.9395827451409426,-1.291466254252087,-1.0723614544833675,No,True,True,False,False,True,False,False,False,False,False,False,False,False
bd0a58a1-9c4f-4a40-808b-a2dcf51e7335,1.673600079373668,-0.5006181586107015,1.0348903357335637,0.051667445379854196,No,True,True,True,False,False,True,False,False,True,False,False,False,False
349bcea1-d541-4e2b-b691-68b2f0c89871,0.02251578673279922,-0.7444873733497244,0.6380760515338086,-0.36414514271376497,No,False,False,False,True,True,False,True,False,False,True,False,False,False
66dadb17-025f-4f4f-8519-fa5f99fa42f6,0.02251578673279922,-0.7444873733497244,-0.9662624948499697,-0.8961732869821812,No,True,True,False,True,False,True,False,False,True,True,True,False,False
041ccd18-eadc-4bc3-a6ac-8249362137b8,-0.734231180727599,-1.2322258028277702,-0.20252639322378546,-0.976236084643599,No,True,False,True,True,False,False,False,False,False,False,False,True,True
487dfdb0-31d2-45d7-8f15-3e62c4710c48,0.297696502172944,0.0846679567629535,0.23370652847925671,0.20336537779096148,No,False,True,False,True,False,False,True,False,False,True,False,False,False
bc9e0528-f67b-4f69-8690-7da7e2c10f70,-1.07820707502778,-0.061653572080460246,-1.1068556352783598,-0.6623003206874617,No,True,False,True,False,False,False,False,False,False,False,True,False,False
68db78f2-1c7b-4c95-b796-25df3d951d6e,-0.734231180727599,-1.0859042739843565,0.6834074846625885,-0.6718080439344682,No,True,True,True,True,False,True,False,False,False,True,True,False,False
12c1aaa4-ab45-44a9-b1dc-aa833cf47204,-1.2845926116078885,-1.0859042739843565,0.6012853231974074,-0.7012197362173176,No,False,True,True,True,False,False,False,True,False,True,False,False,False
a7ebafba-d48c-47fa-94a5-f83955bb6235,-1.5597733270480334,-1.2809996457755748,1.249064932834756,-0.7882736633396008,Yes,True,False,True,True,False,False,False,True,False,True,False,True,True
09cf7af5-994a-4b0c-8ccf-f5dfa3b8a7b7,0.02251578673279922,-1.1834519598799655,0.1985582433721594,-0.8652292923517451,No,True,False,False,True,False,False,True,False,False,False,False,False,False
53a1d157-7428-41ba-ae48-2fa25c2c2130,-1.5597733270480334,0.0846679567629535,0.22155244858241022,0.19745962915963683,No,False,True,False,True,True,False,False,False,False,True,True,False,False
f6660849-bc10-47e6-8b6c-e09d7f720303,-0.11507457098727318,-0.11042741502826482,0.36970082786559666,0.11799272685561418,No,False,True,True,True,False,False,False,False,True,True,False,False,False
afd2dcb8-c8b8-40eb-abbc-1963e57ec935,-1.6285685059080695,0.23098948560636723,-0.765555932229067,-0.33416947803909536,No,False,True,False,True,True,False,False,True,False,False,True,False,False
67323b12-3a16-4535-ba45-9520a785de31,0.3664916810329802,-1.2809996457755748,0.8269570229037253,-0.8506670995554066,Yes,True,True,True,True,False,True,False,True,False,True,False,False,False
b36a3da8-50c1-455d-a8b9-edd28e51097e,-1.6285685059080695,-0.9395827451409426,0.511279434231569,-0.5728096071929742,No,False,False,False,False,False,True,False,True,False,True,True,True,False
465ff1ed-341f-463e-b284-914f92f34ab4,0.02251578673279922,-0.9395827451409426,1.0913903828216083,2.5950206574139254,No,False,True,True,True,False,False,False,False,True,True,False,False,True
e81aa77b-1317-45ae-85f7-0953e91818f0,0.1601061444528716,1.4991094022492863,0.8598058874897977,2.0974932581903962,No,True,True,True,True,False,False,False,True,False,False,True,True,True
c5509436-90a5-4b43-990f-229e20893ec7,0.3664916810329802,1.2552401875102634,0.43277064787085584,1.4037008063663081,No,False,True,True,False,False,False,False,True,False,False,True,False,False
df73ab0b-3a9c-4701-b463-cfb5dfb3b9dd,1.6048049005136318,-1.719964232305816,-1.136419613405825,-1.3410038507832283,No,False,True,True,False,False,False,False,True,False,True,True,True,True
3cfffe2f-9860-4d05-bd37-ba7ce44db58f,1.673600079373668,-1.1834519598799655,3.3279053281643516,-0.6527447129920931,No,False,True,True,False,False,False,False,False,True,True,True,True,True
dbe3937e-a0fd-4522-aecb-563e54817bf5,-0.5278456441474904,-1.5736427034624023,-0.4587475369951505,-1.2405263166367722,No,False,True,False,False,True,False,False,True,False,False,False,True,False
a5ee6cf7-170f-4fc8-9219-70d82afddf89,-0.39025528642741797,0.2797633285541718,1.5026581674392359,1.2370629260662283,No,True,False,True,True,False,False,False,False,True,False,True,True,False
d3ae587b-d190-4ec3-8bf7-e175a7859905,-1.4909781481879971,-1.134678116932161,-0.34476197688147914,-0.9452601670475881,No,False,True,False,False,False,True,True,False,False,True,True,True,True
a85ae283-62b4-4c77-b65b-561a12c84830,-0.5966408230075265,-1.5736427034624023,-1.1856929102849336,-1.2883256370906646,No,False,True,False,True,False,True,False,False,True,True,True,False,True
b64dfac0-dc02-4c6b-8a12-eee2b3a19f7a,0.09131096559283541,1.5966570881448956,1.2415096939799597,2.5950206574139254,No,True,False,True,True,False,False,True,False,False,True,False,True,True
d12fa5ab-4d1e-45e2-8a49-ea23ca32a066,1.0544434696333422,-0.8420350592453335,3.3279053281643516,-0.34356547090659034,No,False,True,True,False,False,True,True,False,False,False,True,False,False
5d518e36-03c9-4ab3-a6c7-e5342ca35709,-0.32146010756738175,-1.6711903893580113,0.9179483778071458,-0.21713456574788012,Yes,True,True,False,True,True,False,False,True,False,False,True,True,True
ef8544c0-14ca-4f14-a5f1-9f722adc3489,-0.39025528642741797,-1.1834519598799655,-1.3712889951962433,-1.168417657897724,No,True,True,True,False,False,False,False,True,False,True,False,True,False
